Unnamed,Company,TypeName,Inches,ScreenResolution,Cpu,Ram,Memory,Gpu,OpSys,Weight,Price
1016,HP,Notebook,15.6,1366x768,Intel Core i3 7100U 2.4GHz,4GB,1144,Intel HD Graphics 620,Windows 10,1016.37,41025.0672
1017,Lenovo,Notebook,17.3,IPS Panel 4K Ultra HD 3840x2160,Intel Core i7 6820HQ 2.7GHz,16GB,1145,Nvidia Quadro 3000M,Windows 7,1017.37,158135.04
1018,Toshiba,Notebook,14,IPS Panel Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,8GB,1146,Intel HD Graphics 520,Windows 10,1018.37,79387.2
1019,HP,Notebook,14,Full HD 1920x1080,Intel Core i7 6500U 2.5GHz,8GB,1147,Intel HD Graphics 520,Windows 10,1019.37,118761.12
1020,Dell,2 in 1 Convertible,15.6,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i3 6100U 2.3GHz,4GB,1148,Intel HD Graphics 520,Windows 10,1020.37,42410.3472
1021,Toshiba,Ultrabook,13.3,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,8GB,1149,Intel HD Graphics 520,Windows 10,1021.37,84715.2
1022,HP,Notebook,13.3,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8GB,1150,Intel HD Graphics 620,Windows 10,1022.37,61218.72
1023,HP,Notebook,14,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8GB,1151,Nvidia GeForce 930MX,Windows 10,1023.37,63159.7104
1024,Dell,Notebook,15.6,Full HD 1920x1080,Intel Core i5 6300U 2.4GHz,8GB,1152,Intel HD Graphics 520,Windows 10,1024.37,55754.3232
1025,HP,Ultrabook,12.5,1366x768,Intel Core i5 7200U 2.5GHz,4GB,1153,Intel HD Graphics 620,Windows 10,1025.37,83063.52
1026,HP,Notebook,14,1366x768,Intel Core i5 7200U 2.5GHz,4GB,1154,Intel HD Graphics 620,Windows 10,1026.37,63349.92
1027,HP,Notebook,14,1366x768,Intel Core i5 7200U 2.5GHz,4GB,1155,Intel HD Graphics 620,Windows 10,1027.37,56476.8
1028,Dell,Ultrabook,13.3,Quad HD+ / Touchscreen 3200x1800,Intel Core i5 7200U 2.5GHz,8GB,1156,Intel HD Graphics 620,Windows 10,1028.37,86526.72
1029,HP,Notebook,17.3,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8GB,1157,Nvidia GeForce 930MX,Windows 10,1029.37,57542.4
1030,HP,Notebook,14,1366x768,Intel Core i5 7200U 2.5GHz,4GB,1158,Intel HD Graphics 620,Windows 10,1030.37,51841.44
1031,Acer,Notebook,15.6,1366x768,AMD A9-Series 9420 3GHz,6GB,1159,AMD Radeon R5,Windows 10,1031.37,21791.52
1032,MSI,Gaming,17.3,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8GB,1160,Nvidia GeForce GTX 1050,Windows 10,1032.37,63499.104
1033,HP,Notebook,14,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,8GB,1161,Intel HD Graphics 520,Windows 7,1033.37,63669.6
1034,HP,Notebook,15.6,Full HD 1920x1080,Intel Core i7 6500U 2.5GHz,8GB,1162,Intel HD Graphics 520,Windows 10,1034.37,65480.5872
1035,HP,Ultrabook,12.5,Full HD 1920x1080,Intel Core i7 6500U 2.5GHz,8GB,1163,Intel HD Graphics 520,Windows 10,1035.37,71874.72
1036,HP,Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,4GB,1164,Intel HD Graphics 620,Windows 10,1036.37,39533.76
1037,Toshiba,Ultrabook,14,IPS Panel Full HD 1920x1080,Intel Core i7 6600U 2.6GHz,8GB,1165,Intel HD Graphics 520,Windows 10,1037.37,91908
1038,Dell,Notebook,15.6,Full HD 1920x1080,Intel Core i5 6300U 2.4GHz,8GB,1166,Intel HD Graphics 520,Windows 7,1038.37,56633.976
1039,HP,Notebook,14,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8GB,1167,Intel HD Graphics 620,Windows 10,1039.37,53839.9728
1040,Lenovo,2 in 1 Convertible,15.6,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 6500U 2.5GHz,4GB,1168,Intel HD Graphics 520,Windows 10,1040.37,45128.16
1041,Vero,Notebook,14,1366x768,Intel Atom X5-Z8350 1.44GHz,2GB,1169,Intel HD Graphics 400,Windows 10,1041.37,11231.424
1042,Toshiba,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 6500U 2.5GHz,16GB,1170,Nvidia GeForce 930M,Windows 10,1042.37,75924
1043,Lenovo,Notebook,15.6,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,8GB,1171,Intel HD Graphics 520,Windows 10,1043.37,55922.688
1044,HP,Notebook,14,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,4GB,1172,Intel HD Graphics 520,Windows 10,1044.37,53280
1045,HP,Notebook,15.6,Full HD 1920x1080,Intel Core i5 6300U 2.4GHz,8GB,1173,Intel HD Graphics 520,Windows 10,1045.37,112065.9552
1046,HP,Notebook,14,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,8GB,1174,Intel HD Graphics 520,Windows 7,1046.37,78268.32
1047,MSI,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 6820HK 2.7GHz,16GB,1175,Nvidia GeForce GTX 980M,Windows 10,1047.37,82351.6992
1048,Lenovo,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,16GB,1176,Nvidia GeForce GTX 980M,Windows 10,1048.37,122010.6672
1049,Asus,Netbook,11.6,1366x768,Intel Celeron Dual Core N3060 1.6GHz,4GB,1177,Intel HD Graphics 400,Chrome OS,1049.37,15339.312
1050,Lenovo,Notebook,14,IPS Panel 2560x1440,Intel Core i7 6600U 2.6GHz,16GB,1178,Intel HD Graphics 520,Windows 7,1050.37,139593.6
1051,HP,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8GB,1179,Nvidia GeForce 940MX,Windows 10,1051.37,52161.12
1052,Dell,2 in 1 Convertible,15.6,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i5 7200U 2.7GHz,8GB,1180,Intel HD Graphics 620,Windows 10,1052.37,58288.32
1053,HP,Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,4GB,1181,Intel HD Graphics 620,Windows 10,1053.37,52161.12
1054,Dell,Ultrabook,13.3,Quad HD+ / Touchscreen 3200x1800,Intel Core i7 7500U 2.7GHz,16GB,1182,Intel HD Graphics 620,Windows 10,1054.37,120093.12
1055,HP,Notebook,15.6,1366x768,Intel Core i3 6100U 2.3GHz,4GB,1183,Intel HD Graphics 520,Windows 10,1055.37,37570.392
1056,HP,Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,4GB,1184,Intel HD Graphics 620,No OS,1056.37,26586.72
1057,Acer,Notebook,15.6,1366x768,AMD A8-Series 7410 2.2GHz,8GB,1185,AMD Radeon R5,Windows 10,1057.37,23922.72
1058,Dell,2 in 1 Convertible,13.3,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 7500U 2.7GHz,12GB,1186,Intel HD Graphics 620,Windows 10,1058.37,69210.72
1059,MSI,Gaming,15.6,Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,16GB,1187,Nvidia GeForce GTX 1060,Windows 10,1059.37,96916.32
652,MSI,Gaming,15.6,Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,16GB,1188,Nvidia GeForce GTX 1060,Windows 10,1060.37,60199.84426
1061,Asus,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,16GB,1189,Nvidia GeForce GTX 965M,No OS,1061.37,53173.44
1062,Dell,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,4GB,1190,Intel HD Graphics,Windows 10,1062.37,29783.52
1063,Dell,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,16GB,1191,AMD Radeon R7 M445,Windows 10,1063.37,52746.6672
1064,MSI,Gaming,15.6,Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,16GB,1192,Nvidia GeForce GTX 1060,Windows 10,1064.37,102777.12
1065,Dell,Ultrabook,13.3,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8GB,1193,Intel HD Graphics 620,Windows 10,1065.37,77682.24
1066,Asus,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 6820HK 2.7GHz,64GB,1194,Nvidia GeForce GTX 980 ,Windows 10,1066.37,211788
1067,Dell,2 in 1 Convertible,13.3,Full HD / Touchscreen 1920x1080,Intel Core i7 6500U 2.5GHz,8GB,1195,Intel HD Graphics 520,Windows 10,1067.37,42517.9728
1068,Dell,Gaming,15.6,4K Ultra HD 3840x2160,Intel Core i7 6700HQ 2.6GHz,16GB,1196,Nvidia GeForce GTX 970M,Windows 10,1068.37,70809.12
1069,Apple,Ultrabook,12,IPS Panel Retina Display 2304x1440,Intel Core M 1.1GHz,8GB,1197,Intel HD Graphics 515,Mac OS X,1069.37,69264
1070,Dell,Notebook,15.6,1366x768,Intel Core i3 6100U 2.3GHz,4GB,1198,Intel HD Graphics 520,Windows 10,1070.37,25679.8944
1071,HP,Notebook,15.6,1366x768,Intel Core i5 6200U 2.3GHz,4GB,1199,Intel HD Graphics 520,Windows 10,1071.37,63882.72
1072,HP,Ultrabook,12.5,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,8GB,1200,Intel HD Graphics 520,Windows 7,1072.37,63882.72
1073,HP,Notebook,13.3,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8GB,1201,Intel HD Graphics 620,Windows 10,1073.37,58075.2
1074,Lenovo,Ultrabook,12.5,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 6500U 2.5GHz,8GB,1202,Intel HD Graphics 520,Windows 10,1074.37,91294.7472
1075,Lenovo,Notebook,17.3,1600x900,Intel Core i5 6200U 2.3GHz,8GB,1203,AMD Radeon R5 M330,Windows 10,1075.37,35111.52
1076,Lenovo,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i5 6300HQ 2.3GHz,4GB,1204,Nvidia GeForce GTX 950M,Windows 10,1076.37,52054.56
1077,MSI,Gaming,17.3,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16GB,1205,Nvidia GeForce GTX 1070,Windows 10,1077.37,133146.72
1078,Lenovo,Notebook,15.6,1366x768,Intel Core i5 6200U 2.3GHz,4GB,1206,Intel HD Graphics 520,Windows 10,1078.37,28771.2
1079,HP,Notebook,15.6,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,4GB,1207,Intel HD Graphics 520,Windows 7,1079.37,50083.2
1080,Lenovo,Ultrabook,12.5,IPS Panel Touchscreen 2560x1440,Intel Core M 6Y75 1.2GHz,8GB,1208,Intel HD Graphics 515,Windows 10,1080.37,74538.72
1081,Lenovo,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 6820HK 2.7GHz,32GB,1209,Nvidia GeForce GTX 980M,Windows 10,1081.37,172627.2
1082,Lenovo,2 in 1 Convertible,10.1,IPS Panel Touchscreen 1920x1200,Intel Atom x5-Z8550 1.44GHz,4GB,1210,Intel HD Graphics 400,Windows 10,1082.37,34433.2656
1083,HP,Ultrabook,13.3,IPS Panel 4K Ultra HD 3840x2160,Intel Core i7 7500U 2.7GHz,16GB,1211,Intel HD Graphics 620,Windows 10,1083.37,109170.72
1084,Dell,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8GB,1212,Intel HD Graphics 620,Windows 10,1084.37,39960
1085,HP,Notebook,14,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,4GB,1213,Intel HD Graphics 520,Windows 7,1085.37,54931.1472
1086,HP,Workstation,15.6,Full HD 1920x1080,Intel Core i7 6500U 2.5GHz,8GB,1214,AMD FirePro W4190M,Windows 7,1086.37,79653.6
1087,Lenovo,Notebook,14,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,8GB,1215,Intel HD Graphics 520,Windows 7,1087.37,63882.72
1088,HP,Notebook,13.3,Quad HD+ 3200x1800,Intel Pentium Dual Core 4405Y 1.5GHz,4GB,1216,Intel HD Graphics 515,Chrome OS,1088.37,32767.2
1089,Acer,Notebook,15.6,1366x768,AMD A8-Series 7410 2.2GHz,4GB,1217,AMD Radeon R5,Windows 10,1089.37,20619.36
1090,Dell,Notebook,15.6,1366x768,Intel Pentium Quad Core N3700 1.6GHz,4GB,1218,Intel HD Graphics,Linux,1090.37,20965.1472
1091,HP,Notebook,15.6,1366x768,Intel Core i3 6006U 2GHz,4GB,1219,Intel HD Graphics 520,No OS,1091.37,18434.3472
1092,Asus,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8GB,1220,Nvidia GeForce GTX 1060,Windows 10,1092.37,85194.72
1093,Dell,Ultrabook,13.3,IPS Panel Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,4GB,1221,AMD Radeon 530,Windows 10,1093.37,43601.688
1094,HP,Netbook,12.5,1366x768,Intel Core i5 6200U 2.3GHz,4GB,1222,Intel HD Graphics 520,Windows 7,1094.37,85194.72
1095,Acer,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8GB,1223,Nvidia GeForce GTX 950M,Windows 10,1095.37,42570.72
1096,Dell,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8GB,1224,AMD Radeon R7 M445,Windows 10,1096.37,34035.264
1097,MSI,Gaming,17.3,Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,8GB,1225,Nvidia GeForce GTX 965M,Windows 10,1097.37,85194.72
1098,HP,Notebook,15.6,1366x768,Intel Pentium Quad Core N3710 1.6GHz,4GB,1226,Intel HD Graphics 405,Windows 10,1098.37,26640
1099,Asus,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,16GB,1227,Nvidia GeForce GTX 980M,Windows 10,1099.37,122490.72
1100,Dell,Ultrabook,12.5,1366x768,Intel Core i3 6100U 2.3GHz,4GB,1228,Intel HD Graphics 520,Windows 7,1100.37,60480.792
1101,Dell,Ultrabook,12.5,1366x768,Intel Core i3 6100U 2.3GHz,4GB,1229,Intel HD Graphics 520,Windows 7,1101.37,62176.1616
1102,Acer,Notebook,15.6,1366x768,Intel Celeron Dual Core 3205U 1.5GHz,4GB,1230,Intel HD Graphics,Chrome OS,1102.37,11135.52
1103,HP,Workstation,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,8GB,1231,AMD FirePro W6150M,Windows 7,1103.37,154458.72
1104,Lenovo,Gaming,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16GB,1232,Nvidia GeForce GTX 1050 Ti,Windows 10,1104.37,63882.72
1105,Dell,Ultrabook,12.5,1366x768,Intel Core i5 6200U 2.3GHz,8GB,1233,Intel HD Graphics 520,Windows 7,1105.37,75289.968
1106,MSI,Gaming,17.3,Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,8GB,1234,Nvidia GeForce GTX 960M,Windows 10,1106.37,80516.2032
1107,Lenovo,2 in 1 Convertible,15.6,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i5 6200U 2.3GHz,4GB,1235,Intel HD Graphics 520,Windows 10,1107.37,46193.76
1108,HP,Notebook,15.6,Full HD 1920x1080,AMD A6-Series 9220 2.5GHz,4GB,1236,AMD Radeon R4,Windows 10,1108.37,21205.44
1109,Asus,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,16GB,1237,Nvidia GeForce GTX 960M,Windows 10,1109.37,71341.92
1110,HP,Notebook,13.3,Quad HD+ / Touchscreen 3200x1800,Intel Core M 6Y54 1.1GHz,8GB,1238,Intel HD Graphics 515,Windows 10,1110.37,90522.72
1111,Dell,Notebook,15.6,1366x768,Intel Core i5 6200U 2.3GHz,4GB,1239,AMD Radeon R5 M315,Windows 7,1111.37,40980.312
1112,Lenovo,Notebook,15.6,1366x768,Intel Core i3 6006U 2.0GHz,4GB,1240,Intel HD Graphics 520,Windows 10,1112.37,22857.12
1113,HP,Ultrabook,13.3,Full HD 1920x1080,Intel Core i7 6500U 2.5GHz,8GB,1241,Intel HD Graphics 520,Windows 10,1113.37,104908.32
1114,Lenovo,2 in 1 Convertible,10.1,IPS Panel Touchscreen 1920x1200,Intel Atom x5-Z8550 1.44GHz,4GB,1242,Intel HD Graphics 400,Android,1114.37,29250.72
1115,Dell,Ultrabook,13.3,Full HD 1920x1080,Intel Core i7 7560U 2.4GHz,8GB,1243,Intel Iris Plus Graphics 640,Windows 10,1115.37,73473.12
1116,Lenovo,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 6820HK 2.7GHz,16GB,1244,Nvidia GeForce GTX 980M,Windows 10,1116.37,146519.4672
1117,Razer,Ultrabook,12.5,Touchscreen / 4K Ultra HD 3840x2160,Intel Core i7 6500U 2.5GHz,8GB,1245,Intel HD Graphics 520,Windows 10,1117.37,54825.12
1118,Toshiba,Ultrabook,13.3,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,16GB,1246,Intel HD Graphics 620,Windows 10,1118.37,118601.28
1119,Asus,Gaming,17.3,Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,8GB,1247,Nvidia GeForce GTX 960M,Windows 10,1119.37,69929.4672
1120,Vero,Notebook,13.3,Full HD 1920x1080,Intel Atom X5-Z8350 1.44GHz,4GB,1248,Intel HD Graphics 400,Windows 10,1120.37,10442.88
1121,HP,Notebook,13.3,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,8GB,1249,Intel HD Graphics 520,Windows 10,1121.37,90043.2
1122,HP,Notebook,14,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,8GB,1250,Intel HD Graphics 520,Windows 7,1122.37,80612.64
1123,Dell,Notebook,15.6,1366x768,Intel Core i5 6200U 2.3GHz,4GB,1251,Intel HD Graphics 520,Linux,1123.37,27899.0064
1124,Asus,Notebook,15.6,1366x768,Intel Core i3 7100U 2.4GHz,4GB,1252,Intel HD Graphics 620,Windows 10,1124.37,23176.8
1125,Lenovo,2 in 1 Convertible,14,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 6500U 2.5GHz,8GB,1253,Intel HD Graphics 520,Windows 10,1125.37,88924.32
1126,Lenovo,2 in 1 Convertible,10.1,IPS Panel Touchscreen 1920x1200,Intel Atom x5-Z8550 1.44GHz,4GB,1254,Intel HD Graphics 400,Windows 10,1126.37,25521.12
1127,HP,Ultrabook,12.5,1366x768,Intel Core i5 6300U 2.4GHz,8GB,1255,Intel HD Graphics 520,Windows 7,1127.37,100965.6
1128,Lenovo,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,8GB,1256,Nvidia GeForce GTX 1060,No OS,1128.37,52693.92
1129,HP,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i5 6300HQ 2.3GHz,8GB,1257,Nvidia GeForce GTX 1060,Windows 10,1129.37,60153.12
1130,HP,Notebook,15.6,1366x768,Intel Core i7 7500U 2.7GHz,8GB,1258,Intel HD Graphics 620,Windows 10,1130.37,33513.12
1131,Lenovo,2 in 1 Convertible,14,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 6600U 2.6GHz,8GB,1259,Nvidia Quadro M500M,Windows 7,1131.37,109244.2464
1132,Asus,Notebook,14,1366x768,Intel Celeron Dual Core N3350 1.1GHz,4GB,1260,Intel HD Graphics 500,Windows 10,1132.37,14811.84
1133,HP,Ultrabook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8GB,1261,Intel HD Graphics 620,Windows 10,1133.37,40066.56
1134,Acer,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,4GB,1262,Nvidia GeForce 940MX,Windows 10,1134.37,32820.48
1135,Lenovo,Notebook,15.6,Full HD 1920x1080,Intel Core i7 6500U 2.5GHz,16GB,1263,AMD Radeon R7 M360,Windows 10,1135.37,58554.72
1136,HP,Workstation,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,8GB,1264,Nvidia Quadro M3000M,Windows 7,1136.37,210424.032
1137,Dell,Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,8GB,1265,AMD Radeon R7 M445,Windows 10,1137.37,41771.52
1138,MSI,Gaming,17.3,Full HD 1920x1080,Intel Core i7 6820HQ 2.7GHz,16GB,1266,Nvidia GeForce GTX 980M,Windows 10,1138.37,127818.72
1139,HP,Ultrabook,15.6,Full HD 1920x1080,Intel Core i7 6500U 2.5GHz,8GB,1267,Intel HD Graphics 520,Windows 7,1139.37,115709.2416
1140,Lenovo,2 in 1 Convertible,14,IPS Panel Touchscreen 2560x1440,Intel Core i7 6600U 2.6GHz,16GB,1268,Intel HD Graphics 520,Windows 10,1140.37,130003.2
1141,MSI,Gaming,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8GB,1269,Nvidia GeForce GTX 1050,Windows 10,1141.37,60888.384
1142,HP,2 in 1 Convertible,13.3,Full HD / Touchscreen 1920x1080,Intel Core i5 6300U 2.4GHz,8GB,1270,Intel HD Graphics 520,Windows 10,1142.37,86793.12
1143,HP,Workstation,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,8GB,1271,Nvidia Quadro M1000M,Windows 7,1143.37,118761.12
1144,HP,2 in 1 Convertible,13.3,Touchscreen 2560x1440,Intel Core i7 6600U 2.6GHz,8GB,1272,Intel HD Graphics 520,Windows 10,1144.37,95850.72
1145,HP,Workstation,15.6,Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,8GB,1273,Nvidia Quadro M1000M,Windows 7,1145.37,101178.72
1146,HP,Ultrabook,12.5,Full HD 1920x1080,Intel Core i7 6500U 2.50GHz,8GB,1274,Intel HD Graphics 520,Windows 7,1146.37,122381.496
1147,Dell,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8GB,1275,Nvidia GeForce 940MX,Windows 10,1147.37,53807.472
1148,HP,Notebook,15.6,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,8GB,1276,Intel HD Graphics 520,Windows 7,1148.37,84129.12
1149,Lenovo,2 in 1 Convertible,14,IPS Panel Touchscreen 2560x1440,Intel Core i7 6500U 2.5GHz,8GB,1277,Intel HD Graphics 520,Windows 10,1149.37,124621.92
1150,Lenovo,Notebook,15.6,1366x768,Intel Core i3 6006U 2.0GHz,4GB,1278,Intel HD Graphics 520,No OS,1150.37,18061.92
1151,HP,Notebook,15.6,1366x768,AMD E-Series 7110 1.8GHz,4GB,1279,AMD Radeon R2 Graphics,Windows 10,1151.37,15824.16
1152,Lenovo,Notebook,15.6,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,8GB,1280,AMD Radeon R5 M330,No OS,1152.37,31914.72
1153,Dell,Gaming,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8GB,1281,Nvidia GeForce GTX 1050Ti,Windows 10,1153.37,63882.72
1154,Dell,Notebook,15.6,IPS Panel Touchscreen / 4K Ultra HD 3840x2160,Intel Core i5 6300HQ 2.3GHz,8GB,1282,Nvidia GeForce 960M,Windows 10,1154.37,119916.2304
1155,HP,Notebook,15.6,Full HD 1920x1080,AMD A6-Series A6-9220 2.5GHz,4GB,1283,AMD Radeon 520,Windows 10,1155.37,25515.2592
1156,MSI,Gaming,17.3,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16GB,1284,Nvidia GeForce GTX 1050 Ti,Windows 10,1156.37,79536.384
1157,Lenovo,Ultrabook,14,Full HD 1920x1080,Intel Core i7 6600U 2.6GHz,12GB,1285,Intel HD Graphics 520,Windows 7,1157.37,122490.72
1158,Lenovo,Notebook,15.6,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,8GB,1286,AMD Radeon R5 M330,Windows 10,1158.37,42010.7472
1159,HP,2 in 1 Convertible,13.3,Touchscreen 2560x1440,Intel Core i7 6600U 2.6GHz,8GB,1287,Intel HD Graphics 520,Windows 10,1159.37,108744.48
1160,Lenovo,Ultrabook,14,Full HD 1920x1080,Intel Core i7 6600U 2.6GHz,8GB,1288,Intel HD Graphics 520,Windows 7,1160.37,79866.72
1161,MSI,Gaming,14,Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,16GB,1289,Nvidia GeForce GTX 970M,Windows 10,1161.37,94252.32
1162,HP,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8GB,1290,Nvidia GeForce GTX 1050,Windows 10,1162.37,47898.72
1163,Lenovo,Notebook,15.6,1366x768,Intel Core i3 6006U 2.0GHz,8GB,1291,Intel HD Graphics 520,Windows 10,1163.37,24455.52
1164,HP,Notebook,15.6,1366x768,Intel Core i5 6200U 2.3GHz,4GB,1292,Intel HD Graphics 520,No OS,1164.37,25414.0272
1165,Dell,Gaming,15.6,4K Ultra HD 3840x2160,Intel Core i7 7700HQ 2.8GHz,8GB,1293,Nvidia GeForce GTX 1050 Ti,Windows 10,1165.37,79813.44
1166,Lenovo,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8GB,1294,Intel HD Graphics 620,Windows 10,1166.37,74059.2
1167,Lenovo,Notebook,15.6,Full HD 1920x1080,Intel Core i3 6006U 2GHz,4GB,1295,Nvidia GeForce 920MX ,Windows 10,1167.37,24935.04
1168,HP,Notebook,14,1366x768,Intel Celeron Dual Core N3060 1.6GHz,2GB,1296,Intel HD Graphics 400,Windows 10,1168.37,13266.72
1169,MSI,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8GB,1297,Nvidia GeForce GTX 1050,Windows 10,1169.37,44701.92
1170,HP,Notebook,15.6,Full HD 1920x1080,Intel Core i7 6500U 2.5GHz,8GB,1298,Intel HD Graphics 520,Windows 10,1170.37,36177.12
1171,HP,Notebook,15.6,Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,16GB,1299,Intel UHD Graphics 620,Windows 10,1171.37,61751.52
1172,Asus,Notebook,15.6,1366x768,Intel Celeron Dual Core N3050 1.6GHz,4GB,1300,Intel HD Graphics,Windows 10,1172.37,19660.32
1173,Lenovo,Notebook,15.6,1366x768,Intel Core i5 6200U 2.3GHz,4GB,1301,Intel HD Graphics 520,No OS,1173.37,21205.44
1174,Lenovo,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8GB,1302,Nvidia GeForce 940MX,No OS,1174.37,37775.52
1175,Asus,Notebook,14,Full HD 1920x1080,Intel Core i3 7100U 2.4GHz,4GB,1303,Intel HD Graphics 620,Windows 10,1175.37,40972.32
1176,Lenovo,Notebook,15.6,Full HD 1920x1080,Intel Core i7 6500U 2.5GHz,4GB,1304,Intel HD Graphics 520,Windows 7,1176.37,43956
1177,Lenovo,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,16GB,1305,Nvidia GeForce GTX 960,Windows 10,1177.37,69530.4
1178,MSI,Gaming,15.6,Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,16GB,1306,Nvidia GeForce GTX 970M,Windows 10,1178.37,114731.5536
1179,HP,Notebook,15.6,1366x768,Intel Core i3 6100U 2.3GHz,4GB,1307,Intel HD Graphics 520,Windows 10,1179.37,34632
1180,Lenovo,2 in 1 Convertible,14,IPS Panel Touchscreen 2560x1440,Intel Core i5 6200U 2.3GHz,8GB,1308,Intel HD Graphics 520,Windows 10,1180.37,87219.36
